mkt,reporttimetypecode,loanadvances_tb,monetaryfund,saleablefasset,companycode,sumliab,borrowfund,cashanddepositcbank,borrowfromcbank_tb,stborrow,eutime,borrowfromcbank,premiumrec,sumshequity_tb,sname,premiumadvance_tb,reportdate,premiumrec_tb,settlementprovision_tb,inventory,zcfzl,accountpay_tb,tsatz,sellbuybackfasset,accountrec,fixedasset,agenttradesecurity_tb,publishname,agenttradesecurity,sellbuybackfasset_tb,scode,settlementprovision,combinetypecode,acceptdeposit_tb,borrowfund_tb,loanadvances,hycode,noticedate,cashanddepositcbank_tb,accountrec_tb,stborrow_tb,inventory_tb,advancereceive,ld,sumasset,premiumadvance,monetaryfund_tb,advancereceive_tb,accountpay,dataajusttype,acceptdeposit,saleablefasset_tb,sumshequity,tdetz
cyb,001,-,150101298.9,-,80322813,215193760.87,-,-,-,-,2020-04-08T17:04:11,-,-,0.125758342187483,海辰药业,-,2019-12-31T00:00:00,-,-,74052957.59,0.2475835589,-0.295757548256487,0.09442,-,92151489.63,294439404.42,-,医药制造,-,-,300584,-,001,-,-,-,016024,2020-04-09T00:00:00,-,0.148480050831037,-,0.132350315586419,12149400.51,0.0166882,869176296.72,-,0.489591615448315,0.381916428505694,32129567.24,2,-,-,653982535.85,0.009056
,001,-,1058704583.84,-,80992442,2456891752.73,-,-,-,-,2020-04-08T19:36:18,-,-,1.70078114617815,交控科技,-,2019-12-31T00:00:00,-,-,855407908.95,0.6919499634,0.432720616437544,0.690993,-,930331320.27,120455437.65,-,交运设备,-,-,688015,-,001,-,-,-,016008,2020-04-09T00:00:00,-,0.0886145873040523,-,1.01159184251963,857170521.56,0.01389016,3550678347.68,-,0.995805052207129,1.69330652713354,1263811871.24,2,-,-,1093786594.95,0.44969
shzb,001,-,173120418.54,-,80284536,1658421801.93,-,-,-,-,2020-04-08T15:38:46,-,-,0.0866950753722724,华正新材,-,2019-12-31T00:00:00,-,-,237894225.71,0.6878173725,0.0959571455708337,0.114882,-,768455314.44,639900861.22,-,金属制品,-,-,603186,-,001,-,-,-,016059,2020-04-09T00:00:00,-,0.14528716557454,-,0.0491178445337147,11269886.08,0.0094294,2411136834.21,-,0.0365268125285208,1.83063974810397,358315436.36,2,-,-,752715032.28,0.128163
cyb,001,-,376843567.97,-,80422705,170205603.34,-,-,-,-,2020-04-08T20:08:27,-,-,0.273435084121546,中孚信息,-,2019-12-31T00:00:00,-,-,44749591.28,0.2283807929,0.26966002321048,0.256141,-,227442725.8,47782337.16,-,软件服务,-,-,300659,-,001,-,-,-,016057,2020-04-09T00:00:00,-,0.675800937530497,-,0.196863802522248,25477098.46,0.04097509,745271093.71,-,0.183364289576118,0.369704219809709,75079116.14,2,-,-,575065490.37,0.201033
cyb,001,-,51634463.09,-,80120643,71262249.53,-,-,-,-,2020-04-08T20:37:31,-,-,0.0250454659079086,陇神戎发,-,2019-12-31T00:00:00,-,-,39707209.44,0.0879621893,-0.0620982345855446,0.040631,-,172107676.06,294359212.95,-,医药制造,-,-,300534,-,001,-,-,-,016024,2020-04-09T00:00:00,-,0.053792146486292,-,0.224198360598719,9668638.46,0.04175531,810146383.75,-,-0.180783581948507,0.0655485274895594,20275117.45,2,-,-,738884134.22,0.235393
shzb,001,-,710920468.82,-,80357627,522825111.67,-,-,-,-,2020-04-08T18:37:16,-,-,0.0913886181275164,多伦科技,-,2019-12-31T00:00:00,-,-,302653863.59,0.2422271715,0.243063799268363,0.026834,-,325513515.05,192273881.2,-,电子信息,-,-,603528,-,001,-,-,-,016014,2020-04-09T00:00:00,-,0.165647696160242,-,-0.20674025517471,222181590.26,0.03334988,2158408193.72,-,0.0991973330340078,-0.358599565256643,158010582.87,2,-,-,1635583082.05,-0.133501
shzb,001,-,172711168.55,-,80502448,1697796876.77,-,-,-,-,2020-04-08T18:37:16,-,-,0.546666635645197,广东骏亚,-,2019-12-31T00:00:00,-,-,310060836.7,0.6262967695,0.343460258887875,0.802243,-,460118672.12,933878577.53,-,电子元件,-,-,603386,-,001,-,-,-,016022,2020-04-09T00:00:00,-,1.08587183684745,-,0.426796380322274,3554818.34,0.00731129,2710850445.68,-,1.5325909528187,4.04651340078905,590463905.68,2,-,-,1013053568.91,0.999378
zxb,001,-,435252214.16,-,80316553,713232174.09,-,-,-,-,2020-04-08T20:33:02,-,-,0.213073201456524,凯莱英,-,2019-12-31T00:00:00,-,-,448782946.0,0.1897531788,-0.0328165799670007,0.180011,-,658505041.7,1271436882.75,-,医疗行业,-,-,002821,-,001,-,-,-,016047,2020-04-09T00:00:00,-,0.253723616688946,-,0.0581577173365528,20152413.3,0.03251791,3758736367.43,-,-0.309091714049696,0.376926515353044,266980889.69,2,-,-,3045504193.34,0.056997
zxb,001,-,66325176.28,-,80198907,173217735.19,-,-,-,-,2020-04-08T18:43:49,-,-,0.0081272527090524,跃岭股份,-,2019-12-31T00:00:00,-,-,182160834.51,0.1524140884,-0.271770825386593,-0.054549,-,112180452.32,426103387.27,-,汽车行业,-,-,002725,-,001,-,-,-,016035,2020-04-09T00:00:00,-,-0.335538039358392,-,0.0308901271019209,15974298.41,0.02389356,1136494250.41,-,-0.452061761517112,-0.361871119912381,61569196.35,2,-,-,963276515.22,-0.297448
cyb,001,-,216018700.17,-,80369654,147623527.11,-,-,-,-,2020-04-08T20:58:38,-,-,0.11993029427035,科创新源,-,2019-12-31T00:00:00,-,-,42070664.18,0.2088235883,0.0771812273773524,0.214933,-,60336958.93,36591561.63,-,塑胶制品,-,-,300731,-,001,-,-,-,016018,2020-04-09T00:00:00,-,0.235582674423138,-,-0.00448537826778106,1913315.03,0.03297159,706929367.07,-,0.0255788553089627,-0.15508680117731,30444167.04,2,-,-,559305839.96,0.79034
,001,-,93302667.43,-,80088507,3171964804.65,-,-,-,-,2020-04-08T20:50:58,-,-,0.272137304710164,*ST云投,-,2019-12-31T00:00:00,-,-,1246050205.19,0.8776619189,-0.215699285352598,0.015226,-,391764574.78,38624388.83,-,园林工程,-,-,002200,-,001,-,-,-,016046,2020-04-09T00:00:00,-,-0.311426458926379,-,-0.0476740815563833,7685954.6,0.00838676,3614107820.22,-,-0.702953753917482,0.143140851346521,527696117.22,2,-,-,442143015.57,-0.01257
zxb,001,-,203930390.19,-,80197265,1205736295.67,-,-,-,-,2020-04-08T17:14:22,-,-,0.0823486732857884,科达利,-,2019-12-31T00:00:00,-,-,317192567.52,0.3195019022,0.265080892712654,0.066743,-,590105727.62,1644984691.52,-,金属制品,-,-,002850,-,001,-,-,-,016059,2020-04-09T00:00:00,-,-0.19374779902672,-,0.168577036021942,2597892.89,0.0136907,3773800053.73,-,-0.0286136592809376,6.2616552415268,508143094.47,2,-,-,2568063758.06,0.03496
zxb,001,-,932052659.9,-,80098079,3731678765.95,-,-,-,-,2020-04-08T18:42:42,-,-,-0.0692202679684753,中航三鑫,-,2019-12-31T00:00:00,-,-,690305081.82,0.8077973073,0.243331967754214,-0.007826,-,1123702834.46,1148158121.97,-,玻璃陶瓷,-,-,002163,-,001,-,-,-,016044,2020-04-09T00:00:00,-,0.295852708794899,-,-0.094868081618508,91618440.61,0.00834286,4619573167.92,-,0.192851984523336,1.571112143937,1598149594.23,2,-,-,887894401.97,0.007994
shzb,001,-,1087884455.18,-,80136654,5423940484.46,-,-,-,-,2020-04-09T00:07:04,-,-,0.117268863488858,金田铜业,-,2019-12-31T00:00:00,-,-,2594523975.66,0.5221381638,0.466204961150314,0.134899,-,1976552706.18,2120286165.39,-,有色金属,-,-,601609,-,001,-,-,-,016032,2020-04-09T00:00:00,-,0.242097012436002,-,0.00398031009079554,217137318.62,0.01334579,10387941086.54,-,-0.269556626870433,-0.0507161058590376,1064488874.52,2,-,-,4964000602.08,0.151528
szzb,001,-,516065819.72,-,10001185,1391826062.58,-,-,-,-,2020-04-08T16:38:12,-,-,0.189495869085044,佳电股份,-,2019-12-31T00:00:00,-,-,734699862.83,0.3896601738,-0.0746059141389827,0.104693,-,582747466.77,439009445.03,-,机械行业,-,-,000922,-,001,-,-,-,016043,2020-04-09T00:00:00,-,-0.0918092597263159,-,0.235848177075296,345073177.67,0.02458795,3571897145.4,-,0.407552981511754,0.255864766741445,655500364.89,2,-,-,2180071082.82,-0.006276
shzb,001,-,1153463270.59,-,80078700,556022934.53,-,-,-,-,2020-04-08T20:40:34,-,-,0.638433022948588,思维列控,-,2019-12-31T00:00:00,-,-,394229523.42,0.1118085698,-0.193566252306315,0.734905,-,345546041.17,247142630.54,-,电子信息,-,-,603508,-,001,-,-,-,016014,2020-04-09T00:00:00,-,0.50412153911698,-,0.597090449842665,211552128.65,0.03839016,4972990311.62,-,2.79588616977324,7.19290945556388,81407113.35,2,-,-,4416967377.09,2.259497
cyb,001,-,559766926.77,-,80431588,395079800.59,-,-,-,-,2020-04-08T19:10:18,-,-,1.23463666895921,海能实业,-,2019-12-31T00:00:00,-,-,169934805.17,0.2593141924,-0.0113219461590152,0.809943,-,246012945.66,363675412.31,-,电子元件,-,-,300787,-,001,-,-,-,016022,2020-04-09T00:00:00,-,0.0895615290463099,-,0.262001538630238,9011548.38,0.02932425,1523556411.98,-,4.65367480608734,-0.229852632556132,227053905.3,2,-,-,1128476611.39,0.17312
zxb,001,-,604402324.7,-,80078791,385452756.54,-,-,-,-,2020-04-08T15:48:02,-,-,0.0321526581744782,美亚光电,-,2019-12-31T00:00:00,-,-,145962348.03,0.1392043293,0.339548856955699,0.021146,-,227463479.62,199767053.77,-,专用设备,-,-,002690,-,001,-,-,-,016061,2020-04-09T00:00:00,-,0.0531811838047181,-,0.15228211358742,31507968.56,0.06871804,2768971041.0,-,0.616250568553394,0.137820606766512,173891315.97,2,-,-,2383518284.46,-0.042022
cyb,001,-,151991527.87,-,80491315,73813802.5,-,-,-,-,2020-04-08T20:29:28,-,-,0.092136683355799,德艺文创,-,2019-12-31T00:00:00,-,-,6994023.35,0.1811056587,-0.241254316207142,0.028946,-,83605585.09,16838344.47,-,工艺商品,-,-,300640,-,001,-,-,-,016013,2020-04-09T00:00:00,-,-0.208666461519516,-,0.068439314821718,12209579.96,0.04474301,407573142.75,-,-0.117459942698875,0.0661754541501328,39831390.7,2,-,-,333759340.25,-0.184424
shzb,001,-,803704231.24,-,80288399,933699176.47,-,-,-,-,2020-04-08T15:37:42,-,-,0.0970968621495681,吉比特,-,2019-12-31T00:00:00,-,-,528175.37,0.2137192075,0.213674407565888,0.089965,-,210443636.23,984836672.24,-,软件服务,-,-,603444,-,001,-,-,-,016057,2020-04-09T00:00:00,-,-0.30525045118717,-,0.150183316019894,642304.03,0.03054611,4368812646.36,-,0.460140267810951,-0.297574800077186,118876399.68,2,-,-,3435113469.89,0.064505
,001,-,994102289.77,-,10000356,5072649257.85,-,-,-,-,2020-04-08T18:37:16,-,-,0.0448884914401286,*ST菲达,-,2019-12-31T00:00:00,-,-,2205939941.05,0.7099627743,-0.0810017011784756,-0.117186,-,958320656.82,992014456.82,-,专用设备,-,-,600526,-,001,-,-,-,016061,2020-04-09T00:00:00,-,-0.177426320306823,-,-0.110435329288939,1358050666.23,0.01105611,7144951032.83,-,-0.043762926481834,0.0274697246164032,1155939804.38,2,-,-,2072301774.98,-0.169794
cyb,001,-,791362983.73,-,80165336,1068295682.33,-,-,-,-,2020-04-08T21:08:09,-,-,0.332102268665072,富祥药业,-,2019-12-31T00:00:00,-,-,235640017.63,0.4115478234,-0.0306711131820073,0.181798,-,140070212.83,559849960.08,-,医药制造,-,-,300497,-,001,-,-,-,016024,2020-04-09T00:00:00,-,-0.0684477633942795,-,0.111381781506057,2772783.24,0.01916573,2595799616.72,-,0.0136555757478995,-0.126268253968204,156805133.82,2,-,-,1527503934.39,0.017621
szzb,001,-,3037214681.7,-,10000595,8575092304.85,-,-,-,-,2020-04-08T18:45:53,-,-,0.122780194996625,深振业A,-,2019-12-31T00:00:00,-,-,7958945656.74,0.5446121033,0.114057985056675,0.163156,-,15153277.16,13144374.38,-,房地产,-,-,000006,-,001,-,-,-,016017,2020-04-09T00:00:00,-,0.816423540411319,-,0.236431205601609,2082336614.71,0.02420668,15745320850.65,-,-0.16782796125896,0.0561554097081079,807084607.55,2,-,-,7170228545.8,0.199215
zxb,001,-,254315253.96,-,80161232,1753709636.57,-,-,-,-,2020-04-08T20:00:56,-,-,0.0880484253997516,洽洽食品,-,2019-12-31T00:00:00,-,-,1389523101.09,0.3242383883,0.0877046135245327,0.054713,-,224562134.7,1132850604.86,-,食品饮料,-,-,002557,-,001,-,-,-,016012,2020-04-09T00:00:00,-,0.249474513216674,-,0.149185817729401,203675286.16,0.02169724,5408704520.29,-,-0.324018443289124,0.493266637449891,553547471.24,2,-,-,3654994883.72,-0.008593
cyb,001,-,89356169.52,-,80194511,111915865.05,-,-,-,-,2020-04-08T16:55:14,-,-,0.151904973942793,汇中股份,-,2019-12-31T00:00:00,-,-,54350394.86,0.1353150152,0.958829996281216,0.167424,-,164160844.25,166537818.64,-,仪器仪表,-,-,300371,-,001,-,-,-,016021,2020-04-09T00:00:00,-,0.35300718699125,-,0.0446031593450717,8056236.67,0.04934486,827076469.4,-,-0.165179958378562,2.04326093856412,47267805.83,2,-,-,715160604.35,0.277395
shzb,001,-,89942694.92,-,10000192,874902956.36,-,-,-,-,2020-04-08T20:30:58,-,-,0.00848382611583435,民丰特纸,-,2019-12-31T00:00:00,-,-,378043499.77,0.4026870569,-0.175363093973472,-0.003737,-,247098117.66,1030236793.05,-,造纸印刷,-,-,600235,-,001,-,-,-,016025,2020-04-09T00:00:00,-,-0.035665054390035,-,0.126964215008186,7764732.32,0.01099783,2172662223.27,-,-0.0584056402874131,-0.204194378217663,101247819.38,2,-,-,1297759266.91,-0.021328
szzb,001,-,5311505584.38,-,10000672,19742241119.83,-,-,-,-,2020-04-08T17:21:50,-,-,-0.0252208318681904,东方盛虹,-,2019-12-31T00:00:00,-,-,2858509055.71,0.5633839041,-0.00375211636258295,0.182624,-,254452347.32,13354392835.15,-,综合行业,-,-,000301,-,001,-,-,-,016042,2020-04-09T00:00:00,-,0.194240008488504,-,-0.234562798482011,404126831.18,0.0078689,35042252671.09,-,0.528367547290914,-0.353966004054138,2265588465.82,2,-,-,15300011551.26,0.416731
shzb,001,-,1999308144.83,-,10000491,19421130117.37,-,-,-,-,2020-04-08T20:40:34,-,-,0.0634762237779935,珠江实业,-,2019-12-31T00:00:00,-,-,13527751611.03,0.8191036108,-0.0906454442311548,0.415821,-,17856842.56,806113810.65,-,房地产,-,-,600684,-,001,-,-,-,016017,2020-04-09T00:00:00,-,0.442250160112219,-,1.53299114436706,290383911.09,0.01836333,23710224031.44,-,0.367048850920721,0.540260264460963,374396960.95,2,-,-,4289093914.07,0.527595
szzb,001,-,314336897.47,-,10000927,224583363.65,-,-,-,-,2020-04-08T19:08:19,-,-,0.0732118948850884,启迪古汉,-,2019-12-31T00:00:00,-,-,50882354.51,0.2652315802,0.313532693848296,0.036916,-,5953983.1,143418579.0,-,医药制造,-,-,000590,-,001,-,-,-,016024,2020-04-09T00:00:00,-,-0.644433363150155,-,-0.262774908963561,31063211.01,0.03193224,846744431.69,-,-0.0218378096347164,0.367682652573862,34882936.96,2,-,-,622161068.04,-0.051911
szzb,001,-,891806810.91,-,10000656,2836765484.86,-,-,-,-,2020-04-08T20:17:00,-,-,0.0563513428408735,盐田港,-,2019-12-31T00:00:00,-,-,2921649.64,0.2574848407,0.373444975246631,0.068626,-,39238935.21,2129157282.98,-,港口水运,-,-,000088,-,001,-,-,-,016016,2020-04-09T00:00:00,-,0.231717221459572,-,4.14464804925959,3620520.51,0.0159187,11017213585.6,-,0.00590174483929131,1.87015146822458,471790360.68,2,-,-,8180448100.74,0.105674
shzb,001,-,368412708.54,-,80492225,944247788.14,-,-,-,-,2020-04-07T16:07:57,-,-,0.0744305725575937,旭升股份,-,2019-12-31T00:00:00,-,-,297596377.6,0.3781635256,0.147848039988102,0.036216,-,183263762.54,746204555.09,-,汽车行业,-,-,603305,-,001,-,-,-,016035,2020-04-08T00:00:00,-,-0.262911509898875,-,0.290328111489326,62247541.98,0.0178148,2496929831.49,-,-0.470293056015951,0.570516555392655,219872084.39,2,-,-,1552682043.35,-0.021038
zxb,001,-,1063527063.83,-,10001387,699256000.55,-,-,-,-,2020-04-07T16:11:56,-,-,0.192523360207485,华兰生物,-,2019-12-31T00:00:00,-,-,1159573605.47,0.0922112282,-0.0136152181319515,0.167894,-,964630552.29,1225008199.96,-,医药制造,-,-,002007,-,001,-,-,-,016024,2020-04-08T00:00:00,-,0.0603450349531998,-,-0.0365704755847387,14516578.51,0.08185852,7583197994.71,-,1.48549393925866,0.320841178047804,64604446.27,2,-,-,6883941994.16,-0.029442
shzb,001,-,591403529.56,-,10001252,1134354017.83,-,-,-,-,2020-04-07T21:24:03,-,-,0.0179386117013706,国睿科技,-,2019-12-31T00:00:00,-,-,1009386438.94,0.3856377245,-0.0562150078609975,0.026547,-,594969740.58,136046912.78,-,机械行业,-,-,600562,-,001,-,-,-,016043,2020-04-08T00:00:00,-,0.164218083932956,-,0.0105712299315351,131762771.67,0.02320358,2941501688.5,-,-0.240490627121337,-0.0709924494807459,571510564.02,2,-,-,1807147670.67,0.040565
cyb,001,-,527260310.64,-,80133723,526185936.42,-,-,-,-,2020-04-07T21:51:00,-,-,0.342554602576801,安科生物,-,2019-12-31T00:00:00,-,-,124386775.32,0.1630974274,0.740426902893791,0.276711,-,413255478.0,486525804.5,-,医药制造,-,-,300009,-,001,-,-,-,016024,2020-04-08T00:00:00,-,0.306359315271394,-,0.294085921006726,14017024.36,0.03557399,3226206230.51,-,2.61295048083121,0.188320561177285,108591756.06,2,-,-,2700020294.09,0.020017
cyb,001,-,405363521.52,-,80176038,1388862191.07,-,-,-,-,2020-04-07T19:56:02,-,-,0.00874043158266536,佳云科技,-,2019-12-31T00:00:00,-,-,202539.15,0.5708247185,0.844761404303715,0.129503,-,1129238786.19,4865350.54,-,软件服务,-,-,300242,-,001,-,-,-,016057,2020-04-08T00:00:00,-,0.186091537987473,-,-,205684912.7,0.01433672,2433079973.84,-,0.603111648809151,0.694929324301324,323509381.56,2,-,-,1044217782.77,0.241223
shzb,001,-,6095846706.98,-,80193852,11604991109.86,-,-,-,-,2020-04-07T19:06:28,-,-,0.0953206831645235,环旭电子,-,2019-12-31T00:00:00,-,-,4298185101.06,0.5296216611,-0.0199985126243955,0.087362,-,7258215590.8,1668761553.1,-,电子元件,-,-,601231,-,001,-,-,-,016022,2020-04-08T00:00:00,-,-0.0434761477997362,-,-0.0970502350550468,-,0.01675014,21911851349.31,-,0.32209298549888,-,7931457515.28,2,-,-,10306860239.45,0.080389
shzb,001,-,1060639055.38,-,10000725,772631325.8,-,-,-,-,2020-04-07T18:25:01,-,-,0.0187020597792178,东方通信,-,2019-12-31T00:00:00,-,-,818270285.59,0.1957303024,0.242844614802986,0.037984,-,980762861.23,203884027.52,-,通讯行业,-,-,600776,-,001,-,-,-,016015,2020-04-08T00:00:00,-,0.212316836661893,-,0.0792411378394735,67948280.19,0.04044519,3947428254.44,-,-3.28699808176857e-06,0.0243076261868716,373796401.89,2,-,-,3174796928.64,0.125522
zxb,001,-,30355946773.88,-,80079947,209922336712.12,-,-,-,-,2020-04-07T20:04:32,-,-,0.228595946590113,荣盛发展,-,2019-12-31T00:00:00,-,-,160940277866.8,0.824535287,0.526930024481067,0.117808,-,4191974937.87,5630138102.44,-,房地产,-,-,002146,-,001,-,-,-,016017,2020-04-08T00:00:00,-,0.434849070579136,-,0.17731685042471,89015354311.99,0.01320715,254594727514.24,-,-0.000351903379511368,0.0225867973848423,21950565904.53,2,-,-,44672390802.12,0.096762
zxb,001,-,166769750.06,-,80496882,753754275.57,-,-,-,-,2020-04-07T20:28:04,-,-,0.13532021014689,中宠股份,-,2019-12-31T00:00:00,-,-,294602676.3,0.443330933,0.0303975993049226,0.208093,-,233958538.81,427743374.45,-,食品饮料,-,-,002891,-,001,-,-,-,016012,2020-04-08T00:00:00,-,0.277540045717401,-,0.0754413833127029,7213999.73,0.01328,1700206819.5,-,0.625729678950444,0.323907361540729,202952334.43,2,-,-,946452543.93,0.313839
zxb,001,-,8771968526.0,-,80100418,33475931615.0,70000000.0,-,-,-,2020-04-07T20:32:26,-,-,-0.0242752094852723,怡亚通,-,2019-12-31T00:00:00,-,-,7270997293.0,0.7989238022,0.0222416047330564,-0.03436,-,12453212167.0,1481645845.0,-,国际贸易,-,-,002183,-,001,-,0.4,-,016037,2020-04-08T00:00:00,-,-0.0329634728651978,-,-0.112054134843087,1023251468.0,0.01116305,41901282105.0,-,0.0502606187135904,0.0379479926347418,1340010805.0,2,-,-,8425350490.0,-0.036865
shzb,001,-,93892889.49,-,80202024,304133144.59,-,-,-,-,2020-04-07T21:10:01,-,-,0.292572539343267,斯达半导,-,2019-12-31T00:00:00,-,-,197396175.29,0.3534427705,0.631684568407469,0.188475,-,217240809.01,244665734.79,-,电子元件,-,-,603290,-,001,-,-,-,016022,2020-04-08T00:00:00,-,0.645632792039222,-,0.366114007014838,1522669.08,0.02767694,860487665.93,-,0.161298534240172,-0.472748395328213,95191992.36,2,-,-,556354521.34,0.035868
