sname,netoperatecashflow,nideposit,scode,netoperatecashflow_zb,indemnitypay_zb,niloanadvances_zb,indemnitypay,agentuwsecurityrec,publishname,hycode,premiumrec_zb,buyfilassetpay_zb,reporttimetypecode,noticedate,netfinacashflow_zb,cashequibeginning_zb,salegoodsservicerec,invpay,employeepay_zb,eutime,nideposit_zb,netinvcashflow,niloanadvances,nicashequi_tb,nicashequi,niclientdeposit_zb,intandcommrec_zb,cashequibeginning,employeepay,dataajusttype,intandcommrec,invincomerec,invincomerec_zb,reportdate,salegoodsservicerec_zb,premiumrec,netfinacashflow,netinvcashflow_zb,companycode,mkt,cashequiending,niclientdeposit,combinetypecode,invpay_zb,cashequiending_zb,buyfilassetpay
2019-12-31T00:00:00,0.0917086877471852,303525603.46,1656944258.62,szzb,-,-,2,-,758683873.78,2020/3/20 17:12:50,27785476.21,443125647.18,钢铁行业,-1084856.62,3.73921994622654,0.0627033808284931,-,-,-,001,1.18259641771569,-,0.972121004937045,001,1.71211907640232,金岭矿业,-,0.0303271869627106,016033,-,-,0.684965100511788,000655,430771749.45,13438754.35,-,-,-,40638471.61,0.712119076402316,2020-03-21T00:00:00,315558226.6,-0.00244819189975552,-,10000977,-
2019-12-31T00:00:00,0.0467834643167361,7213615240.0,196051253945.0,shzb,-,-,2,5.84077778757349,22014144787.0,2020/3/20 16:43:14,8874118891.0,12156473004.0,水泥建材,-7911895159.0,16.1273137266451,0.729991247303394,-,-,-,001,22.2801008061961,-,3.35115332971952,001,1.81089899839834,海螺水泥,-,-1.70187911602259,016004,-,-,0.593397051729265,600585,40738204985.0,-20688847530.0,-,71003257497.0,-,568721921.0,0.810898998398335,2020-03-21T00:00:00,9857671783.0,-0.650838047877591,-,10000393,-
2019-12-31T00:00:00,1.03355687364899,21047285.04,7192740.27,szzb,-,-,2,26.2506720102244,57222938.21,2020/3/20 18:11:55,7185.31,6150319.37,多元金融,-13915240.0,1.16949053167624,0.00116828242042982,-,13.6776290057926,-,001,1.21997314831004,-,-15.0525456046358,001,9.30405963780056,民生控股,-,18.3015485438116,016058,84121786.61,-,3.4221450584606,000416,-92577962.8,112560368.51,-,161450016.54,-,6356704.86,8.30405963780056,2020-03-21T00:00:00,51072618.84,-2.262523157395,-,10000688,-
2019-12-31T00:00:00,0.258077608270917,1779068871.03,9289993553.03,shzb,-,-,2,19.8454325851599,935399512.49,2020/3/20 15:35:34,241646073.4,-154397245.53,医药制造,-524859189.29,60.1694254398141,1.56509316322646,-,-,-,001,0.0200003241749506,-,9.32522122365352,001,6.05839507874024,华润双鹤,-,-6.92564276473592,016024,-,-,11.5226723438167,600062,1439788470.89,-1069300166.4,-,3064080127.5,-,39846471.85,7.05839507874024,2020-03-21T00:00:00,1089796758.02,-3.39940772575517,-,10000035,-
2019-12-31T00:00:00,0.277349003894609,439039687.53,2660216434.72,shzb,-,-,2,30.8726088556563,927299786.18,2020/3/20 18:53:46,76332343.61,-87307814.27,医药制造,-217000000.0,30.4693967769398,0.87428993897318,-,-,-,001,-1.30130959992498,-,7.34387625450287,001,10.6210399828854,江中药业,-,-5.858417171437,016024,-,-,5.0286413787919,600750,641177784.05,-511485598.32,-,2695420000.0,-,24214735.32,11.6210399828854,2020-03-21T00:00:00,1014607600.45,-2.48545908306588,-,10000557,-
2019-12-31T00:00:00,0.726373800472207,1099343091.1,14797988400.53,szzb,-,-,2,140.289098239748,570476573.48,2020/3/20 20:57:21,2112342855.93,96839097.41,水泥建材,-452212688.08,152.810061187145,21.8129135073069,-,-,-,001,3.00867096015858,-,20.4978414998633,001,5.89097367424544,北新建材,-,-14.8318369156101,016004,-,-,11.3522649477573,000786,1984992469.7,-1436301699.84,-,13585469650.0,-,70341383.22,4.89097367424544,2020-03-21T00:00:00,473637476.07,-4.66973257883032,-,10001083,-
2019-12-31T00:00:00,-,1190526108.61,5253781090.41,zxb,-,-,2,-,945090115.4,2020/3/20 18:38:21,205357117.69,109028725.86,机械行业,-649618155.74,48.187127281999,1.88351387279066,-,-,-,001,2.62651052077475,-,5.81275007032353,001,8.66826708232432,盾安环境,-,0.821365258225535,016043,-,-,10.9193801837024,002011,633756733.91,89552407.57,-,-,-,-,7.66826708232432,2020-03-21T00:00:00,836061389.54,-5.95822936217885,-,10001393,-
2019-12-31T00:00:00,0.527724591484101,-,-,zxb,-,41899157000.0,2,-,-,2020/3/20 20:57:54,301351000.0,12288567000.0,银行,9475327000.0,-,0.0245228756127545,-,-,37115060000.0,001,22.018677461169,48460968000.0,-0.570101867858148,001,-,青岛银行,3.40960479769529,0.798762459447062,016029,-,-,-,002948,-7005735000.0,9815646000.0,3.02029195104686,-,-,6484979000.0,-,2020-03-21T00:00:00,-,0.771068506197671,-,80046098,3.94358170484809
2019-12-31T00:00:00,1.07020786223691,-,-,shzb,-,528424000000.0,2,-,-,2020/3/20 19:08:19,23964000000.0,45992000000.0,银行,110450000000.0,-,0.521047138632806,-,-,443748000000.0,001,-0.447596627351125,509737000000.0,0.0963645851452427,001,-,招商银行,11.4894764306836,-1.53441902939642,016029,-,-,-,600036,4432000000.0,-70571000000.0,9.64837363019656,-,-,49221000000.0,-,2020-03-21T00:00:00,-,2.4015046094973,-,10000020,11.0831666376761
2019-12-31T00:00:00,0.00444956788515227,312137652.81,1546329466.28,zxb,-,-,2,29.749611168155,154930789.85,2020/3/20 18:05:43,155791860.39,-19764964.21,金属制品,658307877.6,78.2358849654603,7.88222324790134,-,-,-,001,-1.94328850966803,-,2.83763130173662,001,7.83865774832081,祥鑫科技,-,-37.2520021097473,016059,-,-,15.7924724524457,002965,56085681.12,-736284488.45,-,588000000.0,-,87945.55,8.83865774832081,2020-03-21T00:00:00,174695754.06,33.3068084821996,-,80439282,-
2019-12-31T00:00:00,0.106481855424951,3765182943.0,143341187979.0,shzb,-,-,2,0.581109645611988,6085591450.0,2020/3/20 20:11:45,11896001203.0,-3847246701.0,贵金属,-325810301.0,37.2581222674756,3.09208172169149,-,-,-,001,-1.92072562998482,-,2.77225710798004,001,1.58180431954577,紫金矿业,-,-3.66569423695504,016052,-,-,0.978669483821074,601899,10665557013.0,-14102830060.0,-,2235672167.0,-,409661967.0,2.58180431954577,2020-03-21T00:00:00,9932838151.0,-0.0846866152137614,-,10002337,-
2019-12-31T00:00:00,-,2223647230.69,6819839676.93,shzb,-,-,2,-,416639635.06,2020/3/20 17:16:46,1106266043.03,298050693.04,煤炭采选,-628752942.5,22.8814756556018,3.71167076226705,-,-,-,001,1.82734395376067,-,6.74936683166855,001,1.39788178584804,上海能源,-,-3.63981648609825,016011,-,-,7.4606343236772,600508,2011653461.76,-1084849826.22,-,-,-,-,0.397881785848036,2020-03-21T00:00:00,118588942.02,-2.1095503455703,-,10000343,-
2019-12-31T00:00:00,0.250009295408068,8269815000.0,146307032000.0,shzb,-,-,2,0.0347916500677237,12137419000.0,2020/3/20 22:35:01,10945537000.0,3765300000.0,煤炭采选,-9566072000.0,38.8566733062439,2.90694951265503,-,-,-,001,3.08654278817487,-,5.83855655591852,001,3.22349321435211,中煤能源,-,-2.29915597694739,016011,-,-,2.19632300215122,601898,21983917000.0,-8657012000.0,-,131001000.0,-,941360000.0,2.22349321435211,2020-03-21T00:00:00,8372119000.0,-2.54058693862375,-,80083409,-
2019-12-31T00:00:00,0.115341895535066,38164777.4,260634900.88,shzb,-,-,2,1.50663060086052,266886166.2,2020/3/19 18:47:58,67390601.16,66406456.86,交运设备,-45300300.0,3.92484275180466,1.01482000917584,-,-,-,001,-0.455704911660652,-,0.598301276994226,001,4.01897915985274,祥和实业,-,1.09134118693891,016008,-,-,0.574714857629885,603500,39731067.94,72472101.45,-,100050000.0,-,7659446.61,3.01897915985274,2020-03-20T00:00:00,200479709.34,-0.682167098532352,-,80470038,-
2019-12-31T00:00:00,-,28551747.28,10438073.35,,-,-,2,-,8976493.99,2020/3/19 19:26:02,-,-22722477.93,电子信息,-,0.459372141636843,-,-,-,-,001,0.0769603105571544,-,-1.1444629221387,001,0.395049079490953,*ST盈方,-,0.133777435690087,016014,-,-,1.25654197433739,000670,-26005033.49,3039754.83,-,-,-,-,1.39504907949095,2020-03-20T00:00:00,31698971.92,-,-,10000991,-
2019-12-31T00:00:00,0.211054925728063,71503597.52,855210667.0,shzb,-,-,2,16.9829444028084,189590381.63,2020/3/19 15:35:27,125284534.05,24259633.09,化工行业,-12572656.0,35.2524155591011,5.16432105898762,-,-,-,001,-0.794607924173528,-,1.59926973776008,001,7.81505560808133,三孚股份,-,-0.185607085370804,016041,-,-,2.9474311196188,603938,38797697.05,-4502759.79,-,412000000.0,-,5120115.06,6.81505560808133,2020-03-20T00:00:00,165330748.54,-0.518254169523386,-,80463402,-
2019-12-31T00:00:00,-,99900653.91,6366634689.9,shzb,-,-,2,-,694449550.01,2020/3/19 19:34:36,3758976.39,420883370.76,电子信息,584924832.41,15.1268382934769,0.00893115920263687,-,-,-,001,3.70107971137752,-,0.902204272467037,001,1.64998096445582,国联股份,-,-1.2919469244131,016014,-,-,0.237359470224748,603613,379722775.31,-543758976.39,-,-,-,-,0.649980964455817,2020-03-20T00:00:00,273566179.25,1.38975515082429,-,80400473,-
2019-12-31T00:00:00,0.71412012736857,616797702.17,5413876305.57,shzb,-,-,2,8.1785436283184,320025783.28,2020/3/19 19:24:06,762840460.43,-106375907.44,水泥建材,-1020641603.14,50.8938201878431,7.17117699663592,-,-,-,001,0.628787479558121,-,18.9711140995744,001,3.00844233418649,祁连山,-,-10.3764452718073,016004,-,-,5.79828381269412,600720,2018069477.49,-1103803781.79,-,870000000.0,-,75965176.57,4.00844233418649,2020-03-20T00:00:00,426401690.72,-9.59466882776704,-,10000527,-
2019-12-31T00:00:00,0.0311889137718186,527110796.52,7394283249.08,shzb,-,-,2,10.8526963424791,652137486.31,2020/3/19 19:51:31,634686452.48,142084506.13,商业百货,578169850.63,52.0414466748022,4.46696455346999,-,-,-,001,3.67565339463153,-,1.23632233882897,001,4.58978606515567,新华百货,-,-4.30551981867947,016036,-,-,3.70984008655892,600785,175662248.93,-611747657.07,-,1542000000.0,-,4431461.41,3.58978606515567,2020-03-20T00:00:00,510052980.18,4.06919703194805,-,10000734,-
2019-12-31T00:00:00,-,16151439.94,799514693.59,,-,-,2,-,186027273.64,2020/3/19 18:31:56,-,-37131521.78,化工行业,-,21.5319667835601,-,-,-,-,001,0.680839699629518,-,-1.0,001,5.009955550494,ST南化,-,-,016041,-,-,0.434979208115827,600301,-37131521.78,-,-,-,-,-,6.009955550494,2020-03-20T00:00:00,223158795.42,-,-,10000245,-
2019-12-31T00:00:00,1.02268196010095,1782558790.78,11041285668.74,zxb,-,-,2,145.45963302756,983443211.61,2020/3/19 16:16:26,206863322.3,22830085.57,医药制造,-403311743.3,483.628746589056,9.06099636226637,-,-,-,001,1.02333496402854,-,43.0538885588592,001,43.0766327438693,一心堂,-,-24.3908942650538,016024,-,-,78.079374048531,002727,982923959.92,-556846203.2,-,3320855869.0,-,23347916.66,42.0766327438693,2020-03-20T00:00:00,960613126.04,-17.6658007725549,-,80198539,-
2019-12-31T00:00:00,0.0335489694478749,9754885247.2,-,shzb,-,-,2,0.010103121884338,177822867101.68,2020/3/19 18:32:27,428597523.19,37826591725.32,券商信托,-158780847.1,-,0.0113305879182107,-,0.825964247458134,-,001,1.2690078125978,-,0.580976712864397,001,4.70100157034901,中信证券,-,0.429526568544487,016027,31243412368.31,-,0.257884329575228,600030,21976368919.44,16247526143.51,-,382166666.67,-,1269043170.11,3.701001570349,2020-03-20T00:00:00,139996275376.36,-0.00419759856380919,-,10000018,-
2019-12-31T00:00:00,0.307118603671726,1782300489.01,20387717284.48,zxb,-,-,2,-,4362772995.82,2020/3/19 20:21:33,700752138.82,405603971.53,商业百货,-479448636.78,50.2650829763191,1.72767573299802,-,-,-,001,6.59187325909317,-,3.59707175638956,001,10.7562383557611,天虹股份,-,-1.41526094161418,016036,-,-,4.39418894811826,002419,1458986590.27,-574035458.67,-,-,-,124568525.38,9.75623835576105,2020-03-20T00:00:00,3957169024.29,-1.18206100145284,-,80116566,-
2019-12-31T00:00:00,0.0121836888410456,225011048.54,1115204051.42,zxb,-,-,2,1.05706890049511,285368358.62,2020/3/19 20:58:00,17496346.53,127711637.28,电子元件,-40256657.89,8.7322038552758,0.136998842882582,-,-,-,001,3.88742347171169,-,0.981713594158379,001,2.23447420061139,可立克,-,0.319736798929871,016022,-,-,1.76186801244022,002782,125376250.45,40834110.09,-,135000000.0,-,1555998.85,1.23447420061139,2020-03-20T00:00:00,157656721.34,-0.315215267358445,-,80125462,-
2019-12-31T00:00:00,-,558143766.29,4963484664.19,shzb,-,-,2,-,672463495.85,2020/3/19 20:01:02,71136534.1,-190193243.79,汽车行业,-546256506.75,26.0970608907138,0.374022403122504,-,-,-,001,-2.40441595556383,-,2.23138871446239,001,3.53568550832696,风神股份,-,-0.374022403122504,016035,-,-,2.93461405446278,600469,424395057.76,-71136534.1,-,-,-,-,4.53568550832696,2020-03-20T00:00:00,862656739.64,-2.87211309857643,-,10001312,-
2019-12-31T00:00:00,0.00715725393796725,108331640.48,573629211.87,shzb,-,-,2,4.68782024839449,162341783.77,2020/3/19 20:15:36,283545697.61,68262003.03,材料行业,440147929.72,8.40334573273362,4.15378519562906,-,-,-,001,13.7392134606138,-,0.375357441075078,001,2.37821594099214,东尼电子,-,-5.80148178476327,016040,-,-,1.5869976805748,603595,25622650.78,-396020767.17,-,320000000.0,-,488568.49,1.37821594099214,2020-03-20T00:00:00,94079780.74,6.44791992884478,-,80494165,-
2019-12-31T00:00:00,0.011709736343134,68389515.91,1334292297.0,shzb,-,-,2,2.72438789645797,235497596.81,2020/3/19 19:34:36,66491799.71,132139773.66,电子元件,191346541.5,10.097582734122,0.50319292873231,-,-,-,001,3.93885019658606,-,1.69157585206053,001,1.78218556220584,福蓉科技,-,-2.15108948598149,016022,-,-,0.517554359416178,603327,223524450.22,-284244477.8,-,360000000.0,-,1547321.91,0.782185562205843,2020-03-20T00:00:00,103357823.15,1.44806167136581,-,80746570,-
2019-12-31T00:00:00,0.217506035192604,87493869.23,386069014.57,zxb,-,-,2,8.46176897374567,44560215.12,2020/3/19 15:41:00,35079936.03,-66416372.48,汽车行业,-70668648.79,5.81285909112632,0.528182053913945,-,-,-,001,-4.05394637590385,-,1.03479200660494,001,0.670922145490834,南方轴承,-,-0.984125095204236,016035,-,-,1.3173539289028,002553,68727131.35,-65362018.89,-,562000000.0,-,14445961.85,1.67092214549083,2020-03-20T00:00:00,110976587.6,-1.06402451912411,-,80167842,-
2019-12-31T00:00:00,0.205526940496765,260732329.29,1541290920.82,zxb,-,-,2,-,313759149.68,2020/3/19 17:05:02,306535592.33,106124219.42,家电行业,-326261670.83,14.5234606128894,2.88846027801483,-,-,-,001,4.88067136283921,-,3.80310950879831,001,2.95652727902062,银河电子,-,0.270267708321015,016019,-,-,2.45685980744997,002519,403602027.99,28681949.58,-,-,-,21811386.13,1.95652727902062,2020-03-20T00:00:00,207634930.26,-3.07433753212147,-,80158479,-
2019-12-31T00:00:00,0.0925585853613757,2261585697.14,14443313416.46,szzb,-,-,2,6.69095319799154,2842075036.83,2020/3/19 21:13:31,535967077.41,569256728.42,医药制造,-892163108.02,25.3722313595627,0.941520847540271,-,-,-,001,-0.0310950497929539,-,3.46386729870178,001,4.99260684141287,华润三九,-,-0.898315839866028,016024,-,-,3.97287477552903,000999,1971829766.14,-511372336.09,-,3808870127.5,-,52689597.49,3.99260684141287,2020-03-20T00:00:00,2272818308.41,-1.56724209566436,-,10001247,-
2019-12-31T00:00:00,0.128863711314632,165484289.99,944646054.1,shzb,-,-,2,24.182194768209,276011993.94,2020/3/19 20:15:36,68671389.26,65252968.77,电子元件,528353873.98,14.4766754970128,1.05238720252023,-,-,-,001,5.36536402503481,-,2.68327813462639,001,4.22987642007326,鸿远电子,-,-9.78028711275139,016022,-,-,2.53604231515182,603267,175091864.32,-638192769.53,-,1577960000.0,-,8408739.73,3.22987642007326,2020-03-20T00:00:00,210759025.17,8.097008978125,-,80644488,-
2019-12-31T00:00:00,-,1507479991.39,9402516793.31,zxb,-,-,2,0.00379331742052152,1440945339.48,2020/3/19 21:14:40,2182708618.45,790864477.56,电子元件,1515800506.36,11.888910249603,2.75990220876295,-,-,-,001,1.83847368151886,-,1.5968177485683,001,1.82198768608959,深南电路,-,-2.52519598614604,016022,-,-,1.90611670414244,002916,1262866434.48,-1997087804.32,-,3000000.0,-,-,0.821987686089594,2020-03-20T00:00:00,650080861.92,1.91663748893691,-,80146737,-
2019-12-31T00:00:00,-,30789844.41,288144521.48,shzb,-,-,2,-,236755647.88,2020/3/19 15:54:02,4582864.15,151006845.32,化工行业,-6846965.65,1.90815536123141,0.0303487179027442,-,-,-,001,3.0235079890157,-,0.495260396583457,001,1.56784712228303,美思德,-,0.546960151342628,016041,-,-,0.203897011057697,603041,74787710.1,82594726.97,-,-,-,-,0.567847122283026,2020-03-20T00:00:00,85748802.56,-0.0453420878735036,-,80431585,-
2019-12-31T00:00:00,0.305249270129785,153121558.68,1450671338.23,shzb,-,-,2,28.6523275583144,94646758.33,2020/3/19 16:22:00,34484479.86,-44062737.92,电子元件,-86904007.67,32.9228596930093,0.78262226742718,-,-,-,001,0.418309785936756,-,1.52219588605174,001,2.14799993822082,睿能科技,-,-0.517949580469465,016022,-,-,3.4750804400309,603933,67072118.39,-22822276.62,-,1262500000.0,-,13450118.59,3.14799993822082,2020-03-20T00:00:00,138709496.25,-1.97227888625038,-,80474375,-
2019-12-31T00:00:00,0.0218160789826061,3203079404.73,50161491946.62,shzb,-,-,2,-,3662860060.03,2020/3/19 19:35:06,5326877415.47,-2987615666.04,钢铁行业,-2239672717.27,16.7898075099826,1.78298617055072,-,-,-,001,-3.70811220422655,-,1.51110740270484,001,1.22601447758674,山东钢铁,-,-1.76109746824094,016033,-,-,1.07211896133066,600022,4514608149.39,-5261482385.54,-,-,-,65178059.34,2.22601447758674,2020-03-20T00:00:00,6650475726.07,-0.749652220239768,-,10001389,-
2019-12-31T00:00:00,4.37312205790525e-05,144365094.41,1331274801.35,szzb,-,-,2,0.822491026945968,771490000.96,2020/3/19 15:48:51,75242132.78,-143466610.74,电力行业,-188762661.32,9.27933541109873,0.524457449659551,-,-,-,001,-1.28502739456796,-,1.41457240512769,001,5.37748816244183,深南电A,-,-1.09960159368298,016007,-,-,1.00626266742739,000037,202943908.61,-157756113.81,-,118000000.0,-,6273.97,6.37748816244183,2020-03-20T00:00:00,914956611.7,-1.31572538269611,-,10000626,-
2019-12-31T00:00:00,-,164846394.83,1332394145.02,shzb,-,-,2,-,473286791.27,2020/3/19 18:47:59,344602802.56,234520432.4,石油行业,-28781188.85,5.68135633805867,1.46939351524068,-,-,-,001,1.73425302923832,-,-0.190704103187557,001,2.01810471875115,博迈科,-,1.35677514617272,016023,-,-,0.702908455109944,603727,-44724008.74,318191493.95,-,-,-,-,1.01810471875115,2020-03-20T00:00:00,238766358.87,-0.122723587686853,-,80374281,-
2019-12-31T00:00:00,0.800032519913666,101932694.03,288950451.25,szzb,-,-,2,5.31895921100775,277369052.26,2020/3/19 17:10:27,6401833.35,7430401.03,化工行业,-38466532.19,38.8875984059773,0.861573059671047,-,-,-,001,1.0363327482039,-,1.73338166782635,001,37.328947810506,渝三峡A,-,4.44353032315404,016041,-,-,13.7183300899171,000565,12879720.93,33017212.29,-,39522000.0,-,5944562.46,36.328947810506,2020-03-20T00:00:00,269938651.23,-5.17691199098038,-,10000907,-
2019-12-31T00:00:00,-,392195270.47,2150242562.85,shzb,-,-,2,-,783913561.6,2020/3/19 15:53:32,50635726.54,-276228658.2,有色金属,-283684500.52,7.78428486335094,0.183310909410919,-,-,-,001,-1.69474508812831,-,0.190639124749584,001,2.83791539483357,宝钛股份,-,-0.180939416046441,016032,-,-,1.41982107513999,600456,52659989.63,-49980652.11,-,-,-,-,3.83791539483357,2020-03-20T00:00:00,1060142219.8,-1.02699155970486,-,10000329,-
2019-12-31T00:00:00,0.00923235027696507,118885212.7,1196339478.49,,-,-,2,5.58249275603242,337154207.03,2020/3/19 19:53:02,99381099.23,-157393853.83,农牧饲渔,-121346293.38,7.60092881251995,0.631416645641963,-,-,-,001,-0.153993289444119,-,-0.0174529370312452,001,2.14210529080861,*ST敦种,-,-0.211574814515742,016009,-,-,0.755335801284891,600354,-2746985.02,-33300575.43,-,878650048.85,-,1453115.19,3.14210529080861,2020-03-20T00:00:00,494548060.86,-0.770972248453013,-,10001324,-
2019-12-31T00:00:00,0.186661995250094,758050989.5,15161492628.76,szzb,-,-,2,0.18572037604356,983322455.84,2020/3/19 16:54:57,577347123.38,629115034.92,港口水运,528162295.69,24.0997143403002,0.917713122932147,-,-,-,001,10.2740672150662,-,1.01433110372437,001,1.56302488616417,厦门港务,-,-0.860729215887931,016016,-,-,1.20494813734089,000905,638130947.74,-541497690.71,-,116839480.86,-,117431867.66,0.563024886164169,2020-03-20T00:00:00,354207420.92,0.839532146544809,-,10001170,-
2019-12-31T00:00:00,0.0320608677143761,97362845.71,596688937.51,cyb,-,-,2,3.98972526422699,201127214.96,2020/3/19 19:26:03,78430386.09,104734792.58,电子元件,5134101.82,5.6971415401833,0.748847485711037,-,-,-,001,3.42684828508702,-,0.663496161955162,001,1.92034767058303,太龙照明,-,0.287998168965295,016022,-,-,0.929613200270874,300650,69491132.9,30163428.49,-,417863048.0,-,3357888.33,0.920347670583032,2020-03-20T00:00:00,96392422.38,0.0490200218430604,-,80471563,-
2019-12-31T00:00:00,0.00394964482196395,51785175.36,571755762.74,szzb,-,-,2,-,633922922.3,2020/3/19 17:15:59,2227486.85,-659767120.2,房地产,-318747684.65,0.866602389289541,0.00337617135168052,-,-,-,001,0.718617034496472,-,-0.517725966832744,001,0.960828302731779,天保基建,-,0.00084747272618027,016017,-,-,0.0784900819918125,000965,-341578570.19,559134.64,-,-,-,2605845.79,1.96082830273178,2020-03-20T00:00:00,1293690042.5,-0.483121505893437,-,10001216,-
